2	忠孝郵局	600907
2	成功街郵局	600917
2	文化路郵局	600900
2	東門郵局	600913
2	林森郵局	600929
2	民權路郵局	600905
2	湖內郵局	600919
2	玉山郵局	600910
2	福全郵局	600912
2	站前郵局	600904
2	興嘉郵局	600930
3	業路郵局	600916
0	四湖郵局	654938
0	國史館郵局	100914
1	姓北山郵局	544941
2	郵局	544940
2	長流郵局	544942
0	土城學府郵局	236929
2	工業區郵局	236910
2	平和郵局	236928
2	清水郵局	236913
2	貨饒郵局	236920
2	郵局	236902
1	庫郵局	633923
2	馬光郵局	633924
0	埔心太平郵局	513953
2	郵局	513947
1	里中心碑郵局	545935
2	北平街郵局	545930
2	南光郵局	545936
2	大坪頂郵局	545933
2	崎下郵局	545931
2	第三市場郵局	545934
2	郵局	545928
1	鹽郵局	516925
0	埤頭路口厝郵局	523936
2	郵局	523934
0	基隆七堵郵局	206903
2	中山郵局	203910
3	正郵局	202904
2	信義郵局	201912
2	光2路郵局	200917
2	南榮路郵局	200919
2	和平島郵局	202906
2	大武崙郵局	204926
2	孝3路郵局	200909
2	安樂路郵局	204921
3	瀾橋郵局	202915
2	復興路郵局	203922
2	愛3路郵局	200900
2	新豐街郵局	202938
2	暖暖郵局	205931
2	東信路郵局	201913
2	樂利郵局	204918
2	港東郵局	202901
3	西街郵局	200902
2	百福郵局	206924
2	碇內郵局	205920
2	過港路郵局	205908
0	士林中正路郵局	111973
2	劍潭郵局	111923
2	名山里郵局	111929
2	外雙溪郵局	111916
2	天母郵局	111952
2	後港郵局	111977
2	社子郵局	111942
3	新里郵局	111926
2	芝山郵局	111905
2	蘭雅郵局	111983
2	郵局	111928
0	壽豐志學郵局	974917
2	東華大學郵局	974939
2	豐田郵局	974916
2	郵局	974915
0	外埔郵局	438907
0	大內郵局	742905
1	同郵局	267936
1	園埔心街郵局	337932
2	菓林郵局	337933
2	郵局	337931
1	城郵局	527939
1	埔郵局	607925
1	埤郵局	631912
1	安郵局	439905
1	寮中庄郵局	831907
3	興郵局	831910
2	大發郵局	831916
2	郵局	831903
1	村郵局	515946
1	林中山路郵局	622955
2	郵局	622951
1	樹九曲堂郵局	840914
2	郵局	840915
1	武郵局	965924
1	湖郵局	364916
1	溪僑愛郵局	335940
2	南興郵局	335943
2	員樹林郵局	335942
2	崎頂郵局	335941
2	郵局	335937
1	甲幼獅郵局	437909
2	庄美郵局	437910
2	廟口郵局	437906
2	日南郵局	437908
2	郵局	437904
1	社郵局	815934
1	肚蔗廍郵局	432926
2	追分郵局	432925
2	郵局	432924
1	里仁化郵局	412911
2	內新郵局	412928
2	永隆郵局	412957
2	草湖郵局	412932
2	郵局	412921
1	雅清泉崗郵局	428909
2	郵局	428922
2	馬岡厝郵局	428971
0	太保南新郵局	612924
